Type,SerialNumber,Tracer,Class,MC,ProductionOrder,SalesOrder,PurchaseOrder,User,LastUpdated,Qty,0,1,2,3,4,5,6,7,8,9,10
SSCO,KIT00107684,10254848,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107685,10254851,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107683,10254845,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107677,10254827,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107680,10254836,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107669,10254803,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107676,10254824,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107675,10254821,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107700,10254896,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107698,10254890,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107678,10254830,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107670,10254806,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107688,10254860,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107690,10254866,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107689,10254863,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107687,10254857,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107674,10254818,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107672,10254812,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107693,10254875,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107691,10254869,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107692,10254872,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107989,10254864,7360-K068-V001,7360-K068-V001,119240271,7041357931,2011829874,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107992,10254873,7360-K068-V001,7360-K068-V001,119240271,7041357931,2011829874,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107995,10254882,7360-K068-V001,7360-K068-V001,119240271,7041357931,2011829874,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107991,10254870,7360-K068-V001,7360-K068-V001,119240271,7041357931,2011829874,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107993,10254876,7360-K068-V001,7360-K068-V001,119240271,7041357931,2011829874,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107994,10254879,7360-K068-V001,7360-K068-V001,119240271,7041357931,2011829874,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107990,10254867,7360-K068-V001,7360-K068-V001,119240271,7041357931,2011829874,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107668,10254800,7360-K071-V001,7360-K071-V001,119240272,7041173303,2011824885,1057052,2023-04-27,1,,,,,,,,,,,
SSCO,57-63163636,10254598,7360,7360MC2091,119228897,7041261952,2011827164,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,57-63163625,10254553,7360,7360MC2091,119228897,7041261952,2011827164,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,57-63163633,10254586,7360,7360MC2091,119228897,7041261952,2011827164,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,57-63163635,10254594,7360,7360MC2091,119228897,7041261952,2011827164,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,57-63163630,10254574,7360,7360MC2091,119228897,7041261952,2011827164,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107916,10255148,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107933,10255165,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107920,10255152,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107932,10255164,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107931,10255163,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107917,10255149,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107787,10254859,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107788,10254862,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107784,10254850,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107780,10254838,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107783,10254847,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107522,10254372,7360-K501-V001,7360-K501-V001,119229205,7041022405,2011821639,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107954,10255186,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107942,10255174,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107941,10255173,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107944,10255176,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107940,10255172,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107901,10255133,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107848,10255042,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107912,10255144,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107846,10255036,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107851,10255051,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107913,10255145,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107905,10255137,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107927,10255159,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107904,10255136,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107909,10255141,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107903,10255135,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107906,10255138,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107922,10255154,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107907,10255139,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107923,10255155,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107945,10255177,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107928,10255160,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107925,10255157,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107855,10255063,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107962,10255194,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107951,10255183,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107946,10255178,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107947,10255179,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107948,10255180,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107960,10255192,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107950,10255182,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107957,10255189,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107963,10255195,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107952,10255184,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107926,10255158,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107930,10255162,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107850,10255048,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107853,10255057,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107924,10255156,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107949,10255181,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107953,10255185,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107908,10255140,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107902,10255134,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107915,10255147,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107934,10255166,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107911,10255143,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107849,10255045,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107852,10255054,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107847,10255039,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107910,10255142,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107919,10255151,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107914,10255146,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107857,10255069,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107858,10255072,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107856,10255066,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107786,10254856,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107773,10254817,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107779,10254835,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107785,10254853,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107825,10254973,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107956,10255188,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107961,10255193,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107955,10255187,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107943,10255175,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107859,10255075,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107966,10255198,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107929,10255161,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107918,10255150,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107938,10255170,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107939,10255171,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107937,10255169,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107936,10255168,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107893,10255125,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107860,10255078,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107866,10255096,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107864,10255090,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107867,10255099,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107894,10255126,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107891,10255123,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107892,10255124,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107883,10255115,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107861,10255081,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107882,10255114,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107863,10255087,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107809,10254925,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107815,10254943,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107822,10254964,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107802,10254904,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107800,10254898,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107796,10254886,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107791,10254871,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107789,10254865,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107790,10254868,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107801,10254901,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107077,10254239,7360-K501-V001,7360-K501-V001,119229203,7041022404,2011821631,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107079,10254245,7360-K501-V001,7360-K501-V001,119229203,7041022404,2011821631,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107080,10254248,7360-K501-V001,7360-K501-V001,119229203,7041022404,2011821631,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107078,10254242,7360-K501-V001,7360-K501-V001,119229203,7041022404,2011821631,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107898,10255130,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107895,10255127,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107873,10255105,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107875,10255107,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107869,10255101,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107874,10255106,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107542,10254432,7360-K501-V001,7360-K501-V001,119229205,7041022405,2011821639,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107551,10254459,7360-K501-V001,7360-K501-V001,119229205,7041022405,2011821639,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107540,10254426,7360-K501-V001,7360-K501-V001,119229205,7041022405,2011821639,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107552,10254462,7360-K501-V001,7360-K501-V001,119229205,7041022405,2011821639,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107541,10254429,7360-K501-V001,7360-K501-V001,119229205,7041022405,2011821639,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107076,10254236,7360-K501-V001,7360-K501-V001,119229203,7041022404,2011821631,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107539,10254423,7360-K501-V001,7360-K501-V001,119229205,7041022405,2011821639,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107081,10254251,7360-K501-V001,7360-K501-V001,119229203,7041022404,2011821631,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107833,10254997,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107829,10254985,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107840,10255018,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107843,10255027,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107837,10255009,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107824,10254970,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107820,10254958,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107832,10254994,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107823,10254967,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107841,10255021,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107842,10255024,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107844,10255030,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107808,10254922,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107814,10254940,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107821,10254961,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107899,10255131,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107831,10254991,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107838,10255012,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107817,10254949,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107819,10254955,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107896,10255128,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107886,10255118,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107827,10254979,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107834,10255000,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107839,10255015,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107900,10255132,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107835,10255003,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107810,10254928,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107813,10254937,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107828,10254982,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107812,10254934,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107826,10254976,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107836,10255006,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107830,10254988,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
SSCO,KIT00107845,10255033,7360-K501-V001,7360-K501-V001,119240273,7041375419,2011830652,2200631,2023-04-27,1,,,,,,,,,,,
